"id_concess";"id_annonce";"id_categorie";"categorie";"id_marque";"marque";"modele";"cylindree";"commentaire";"prix";"adresse";"code_postal";"ville";"nom_concess";"contact";"tel";"email";"couleur";"date_mise";"annee_modele";"kilometre";"garantie";"premiere_main";"url_site";"photo1";"photo2";"photo3";"photo4";"photo5";"date_ajout";"date_modification"
"124072";"1597990";"14";"Super Motard";"35";"YAMAHA";"XTX 125 X";"125";" Le trail urbain  Enfourchez la WR125X et vous serez immédiatement enthousiasmé. Avec son style supermotard bien affirmé, on la prend volontiers pour une plus grosse cylindrée.  Mais les bonnes surprises ne s'arrêtent pas là. Tournez la poignée des gaz et vous apprécierez la vivacité de son monocylindre quatre temps à refroidissement liquide, injection, et simple arbre à cames en tête. Il ne demande qu'à monter dans les tours pour délivrer sa puissance en ville ou sur route.  La fourche télescopique de 41 mm à l'avant et la suspension arrière de type Monocross s'allient pour lui assurer une tenue de route irréprochable bien aidé par un imposant pneu arrière de 140. La WR125X doit sa capacité de freinage remarquable à un disque avant de 298 mm et à un disque arrière de 220 mm montés sur des roues de 17 pouces.";"4599";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597990&photo_name=52f4bf3-67f9b34-58442f1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597990&photo_name=52f4bf3-67f9b34-58442f1_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597990&photo_name=52f4bf3-67f9b34-58442f1_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597990&photo_name=52f4bf3-67f9b34-58442f1_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597990&photo_name=52f4bf3-67f9b34-58442f1_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597987";"10";"Trail";"35";"YAMAHA";"WR125R";"125";" Un trail à l'aise en ville  Que vous soyez tenté par le tout-terrain ou les longues balades sur route, la WR125R répondra présent. La WR125R hérite d'un gabarit généreux et de l'habillage agressif des modèles enduro conçus par Yamaha.  Le moteur quatre temps, quatre soupapes, à injection, refroidissement liquide à simple arbre à cames en tête répond instantanément à toutes les sollicitations et exprime son dynamisme à tous les régimes. Chaussées de pneus trails, la roue avant de 21 pouces et la roue arrière de 18 pouces permettent d'évoluer sur tous les terrains.  Les disques avant de 240 mm et arrière de 220 mm assurent un freinage efficace. La géométrie guidon/selle/repose-pieds autorise un pilotage confortable tant en position assise que debout.";"4499";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597987&photo_name=a4b7b6d-5b90849-77e43de&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597987&photo_name=a4b7b6d-5b90849-77e43de_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597987&photo_name=a4b7b6d-5b90849-77e43de_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597987&photo_name=a4b7b6d-5b90849-77e43de_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597987&photo_name=a4b7b6d-5b90849-77e43de_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597986";"10";"Trail";"35";"YAMAHA";"XT 660 R";"660";" L'aventure démarre au coin de la rue  La XT660R incarne le trail sur lequel on peut compter dans toutes les situations. Ce baroudeur passe aisément du bitume aux chemins de terre. Et avec son design, il accapare tous les regards.  Haute sur roues, fine et légère, la XT660R est dotée d'un moteur monocylindre à injection de 660 cm³. Cette moto est conçue pour que l'on puisse s'aventurer sur les terrains les plus variés. Moderne héritière de la lignée prestigieuse des XT, elle est aussi à l'aise en ville qu'à la campagne.  Pour faire le tour du quartier ou traverser les continents, la XT660R répond toujours présent.";"6699";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597986&photo_name=e147e23-0bbce60-aa9f6d1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597986&photo_name=e147e23-0bbce60-aa9f6d1_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597986&photo_name=e147e23-0bbce60-aa9f6d1_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597986&photo_name=e147e23-0bbce60-aa9f6d1_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597986&photo_name=e147e23-0bbce60-aa9f6d1_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597983";"10";"Trail";"35";"YAMAHA";"XT 660 X";"660";" Devenez le roi de la jungle urbaine  La ville est une vraie jungle, un milieu rude qui exige une moto robuste. Cette version supermotard de la XT660R est la moto idéale pour ce déplacer en milieu urbain.  En effet, la XT660X est la digne héritière des mythiques XT, réputées pour leurs performances dans les rallyes raids. La XT660X offre d'excellentes qualités dynamiques, une maniabilité exemplaire et une motricité hors pair. Grâce à sa technologie supermotard, sa partie cycle aboutie et son moteur monocylindre vif et puissant, la XT660X à un comportement irréprochable sur le bitume.  Elle a l'art de se faufiler et de s'échapper du flot de circulation.";"6899";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597983&photo_name=ac827e4-b6c1b26-ac355d2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597983&photo_name=ac827e4-b6c1b26-ac355d2_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597983&photo_name=ac827e4-b6c1b26-ac355d2_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597983&photo_name=ac827e4-b6c1b26-ac355d2_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597983&photo_name=ac827e4-b6c1b26-ac355d2_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597979";"10";"Trail";"35";"YAMAHA";"XTZ 660 TENERE ABS";"660";" Suivez votre instinct  Polyvalente et fonctionnelle, la Ténéré XT660Z ABS vous conduira partout. Avec elle, l'aventure est à vous. Dotée de l'ABS et d'une selle abaissée, elle est équipée aussi bien pour les rues encombrées des villes européennes que pour les aventures hors des sentiers battus.  Monocylindre à refroidissement liquide quatre temps, quatre soupapes, avec un arbre à cames en tête, cette robuste aventurière développe plein de puissance sur une large plage de régimes pour vous permettre de maîtriser toutes les situations.  Son réservoir de 23 litres est le gage d'une grande autonomie et ses nouveaux graphismes accaparent les regards. Avec sa selle biplace basse et confortable, son cache avant de type rallye-raid qui protège du vent et son pare-brise haut, elle vous permet de faire de longs trajets sans contraintes.";"7999";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597979&photo_name=4aa180f-aca5b58-0c61716&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597979&photo_name=4aa180f-aca5b58-0c61716_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597979&photo_name=4aa180f-aca5b58-0c61716_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597979&photo_name=4aa180f-aca5b58-0c61716_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597979&photo_name=4aa180f-aca5b58-0c61716_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597958";"10";"Trail";"35";"YAMAHA";"XT 1200 ZE ABS";"1199";" Libérez votre envie d'aventure  Chacun de nous a un côté aventurier qui ne demande qu'à être libéré. Et quand l'envie de rompre avec la routine se fait pressante, ce trail sophistiqué est prêt à vous emmener où vous voulez.  La nouvelle XT1200ZE Super Ténéré est conçue pour assouvir votre désir d'aventure.  Chaque détail de ce trail aux capacités phénoménales a été conçu pour vous transporter vers des horizons qui dépassent l'imagination. Équipée d'un puissant moteur de 1 199 cm³ et d'un robuste châssis à suspension électronique, la Super Ténéré promet frissons sur l'autoroute et performances dans la poussière.";"15999";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597958&photo_name=726e47d-6ba52de-742eef5&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597958&photo_name=726e47d-6ba52de-742eef5_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597958&photo_name=726e47d-6ba52de-742eef5_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597958&photo_name=726e47d-6ba52de-742eef5_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597958&photo_name=726e47d-6ba52de-742eef5_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597955";"10";"Trail";"35";"YAMAHA";"XT 1200 Z ABS";"1199";" Aller plus loin  Pour voyager et partir à l'aventure, il faut bien sûr du talent, du courage et de l'endurance, mais aussi une confiance infaillible dans votre machine. Savoir qu'elle adorera autant que vous les chemins de terre et les rivières au lit rocailleux. Savoir qu'elle sera toujours confortable sur les longs parcours routiers. Savoir qu'elle sera à la hauteur dans les lacets en montagne.  La Super Ténéré a été pensée de A à Z pour être le trail de nouvelle génération le plus abouti. Elle allie la robustesse et la fiabilité héritées des machines Yamaha victorieuses aux rallyes Paris-Dakar à une maniabilité déconcertante et une technologie avancée d'aide au pilotage.";"13999";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597955&photo_name=53560ea-7f7f715-0df2896&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597955&photo_name=53560ea-7f7f715-0df2896_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597955&photo_name=53560ea-7f7f715-0df2896_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597955&photo_name=53560ea-7f7f715-0df2896_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597955&photo_name=53560ea-7f7f715-0df2896_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597954";"6";"Routière";"35";"YAMAHA";"YBR 125";"125";" La 125 économique et stylée  La YBR125 est une moto 125 maniable, facile à prendre en main. Son moteur monocylindre quatre temps à injection et boîte cinq vitesses en fait un moyen de locomotion idéale pour circuler en ville. Equipée : d'un démarreur électrique, d'un frein avant à disque, d'un porte-bagages chromé et d'un tableau de bord avec jauge à essence, compteur, compte tours et totalisateurs, la Yamaha YBR125 n'a rien à envier aux grosses cylindrées. Elle s'enorgueillit d'un tableau de bord perfectionné, d'un échappement avancé, de barres de maintien supplémentaires et de protège-réservoir latéraux.  Un cadre tubulaire de type Diamant constitue l'épine dorsale de sa partie cycle. Sa fourche télescopique et ses amortisseurs participent à sa rigueur dynamique. Les freins, à disque à l'avant et à tambour à l'arrière, s'acquittent parfaitement de leur tâche.  Facile à piloter et d'une fiabilité exemplaire, la YBR125 ne vous fera jamais faux-bond.";"2599";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597954&photo_name=6e10fce-3846687-864bf8e&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597954&photo_name=6e10fce-3846687-864bf8e_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597954&photo_name=6e10fce-3846687-864bf8e_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597954&photo_name=6e10fce-3846687-864bf8e_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597954&photo_name=6e10fce-3846687-864bf8e_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597953";"3";"Custom";"35";"YAMAHA";"YBR 125 CRUISER";"125";" Tellement facile à piloter  Prenez la fiabilité de la YBR125, saupoudrez d'une pincée de style custom et vous obtenez la YBR125 Custom. Le réservoir de 12 litres en forme de goutte d'eau, la selle basse et le grand guidon donnent son style custom à cette moto au gabarit généreux.  L'YBR125 fait la part belle au confort. Le guidon relevé et la selle creusée généreusement rembourrée, assurent au pilote une position de conduite confortable. De plus, le faible poids de la YBR125 Custom favorise sa facilité de conduite.  Un silencieux biseauté termine sa ligne d'échappement. Conforme à la norme Euro3, la YBR125 est une moto peu polluante. Ses nombreuses pièces chromées mettent en valeur sa ligne et renforcent son style custom.";"2699";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597953&photo_name=4c4d496-e544734-9304148&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597953&photo_name=4c4d496-e544734-9304148_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597953&photo_name=4c4d496-e544734-9304148_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597953&photo_name=4c4d496-e544734-9304148_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597953&photo_name=4c4d496-e544734-9304148_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597948";"3";"Custom";"35";"YAMAHA";"XVS 1300A";"1300";" Le cruiser décontracté au gros cour  Enfourchez votre XVS1300A Midnight Star et vous verrez qu'un style relax ne signifie pas nécessairement un manque de puissance. Son moteur est équipé de pistons forgés, de quatre soupapes et de bielles à faible débattement pour vous faire sentir sa puissance à chaque accélération. Son exubérance à bas régime vous laisse imaginer sa puissance.  Deux balanciers suppriment toutes les vibrations déplaisantes susceptibles d'être une source de fatigue sur les longs trajets, tout en transmettant les bonnes sensations de pulsations, qui font le bonheur des pilotes. Le système couplé UBS (Unified Brake System) permet un freinage indépendant ou combiné afin de vous assurer une maîtrise absolue de votre machine.  Et puis l'XVS1300A Midnight Star, avec son look élancé et sa silhouette basse, a le style classique inspiré des années 1930. Un style rétro, mais avec une touche radicalement moderne. ";"9999";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597948&photo_name=bfeabe3-4b0f8df-35a0ce0&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597948&photo_name=bfeabe3-4b0f8df-35a0ce0_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597948&photo_name=bfeabe3-4b0f8df-35a0ce0_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597948&photo_name=bfeabe3-4b0f8df-35a0ce0_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597948&photo_name=bfeabe3-4b0f8df-35a0ce0_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597947";"3";"Custom";"35";"YAMAHA";"XVS 1300 CUSTOM";"1300";" Montrez votre tempérament !  Un seul regard suffit pour comprendre que ce cruiser va bouleverser les conventions. Outre son angle de chasse démesuré et son gros bicylindre en V, la XVS1300 Custom hérite d'un style « chopper » qui la place dans une classe à part. Le caractère bien trempé de cette moto ressort sous tous les angles.  Surmonté d'une selle ultra basse et d'un grand guidon, le châssis long et bas contribue à une grande manouvrabilité à basse vitesse et une excellente stabilité à grande vitesse. Par ailleurs, le bicylindre en V à refroidissement liquide de 1 304 cm³ dégage une puissance phénoménale qui vous propulse à l'infini.  Enfin, avec ses jantes à cinq bâtons et ses pneus taille basse, la XVS1300 Custom vous incite à rouler. ";"10999";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597947&photo_name=a047705-de16352-ea1b0cc&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597947&photo_name=a047705-de16352-ea1b0cc_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597947&photo_name=a047705-de16352-ea1b0cc_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597947&photo_name=a047705-de16352-ea1b0cc_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597947&photo_name=a047705-de16352-ea1b0cc_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597946";"3";"Custom";"35";"YAMAHA";"XV1900A MIDNIGHT STAR";"1900";" Un cruiser sculptural  Prendre la route avec la XV1900A Midnight Star c'est découvrir une autre manière de pratiquer la moto. Laissez-vous séduire par son charme et par son style custom qui fait la part belle au chrome. Ce custom, riche en couple, à la ligne basse et imposante, ne cède rien sur le plan dynamique à l'esthétique, avec un comportement routier exemplaire et une grande maniabilité.  La XV1900 a un style qui accapare les regards : ligne « néo-streamliner », présence affirmée des alliages, guidon relevé et moteur visuellement imposant.  La XV1900 ne consacre pas pour autant la victoire de la forme sur la fonctionnalité. Pour ce type de moto, l'art de l'ingénierie cher à Yamaha, exige de chaque composant la beauté, mais aussi une fonctionnalité maximale. Avec son moteur bicylindre en V, ses composants techniques sophistiqués et ses lignes harmonieuses, la XV1900A vous offre le meilleur du savoir faire technologique et stylistique de Yamaha. ";"16999";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597946&photo_name=cc44c85-9a8ac45-64e5d20&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597946&photo_name=cc44c85-9a8ac45-64e5d20_1&w=600";"";"";"";"10/02/2016";"10/02/2016"
"124072";"1597945";"13";"Roadster";"35";"YAMAHA";"SR 400";"400";" Une moto née pour être personnalisée  Le gros monocylindre a toujours occupé une place de choix dans le cour des motards. Lorsque nous avons lancé la première Yamaha SR il y a plus de 30 ans, elle est vite devenue l'une des références pour les pilotes recherchant une moto à la fois simple, agile et performante.  Au fil des années, l'immense intérêt pour la SR ne s'est jamais tari. Aujourd'hui, la Yamaha SR400 s'apprête à faire son retour dans le quotidien d'une nouvelle génération de motards qui apprécient son style authentique.  Son allure rétro lui confère charme et authenticité en tous points. Que vous souhaitiez la transformer en Café Racer, en « bobber » ou en « scrambler », la SR400 offre des possibilités infinies.";"5999";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597945&photo_name=f1c2c66-7f15d7b-ccfbf39&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597945&photo_name=f1c2c66-7f15d7b-ccfbf39_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597945&photo_name=f1c2c66-7f15d7b-ccfbf39_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597945&photo_name=f1c2c66-7f15d7b-ccfbf39_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597945&photo_name=f1c2c66-7f15d7b-ccfbf39_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597941";"13";"Roadster";"35";"YAMAHA";"XSR 700 ABS";"700";" La légende de demain  La XSR700 s'affirme haut et fort. En s'inspirant de machines emblématiques du passé, tout en intégrant des technologies modernes, elle est conçue pour vous donner un maximum de plaisir à son guidon. Avec son couple élevé et son châssis ultra agile, elle est destinée aux amoureux de la conduite et de l'histoire.  Son bicylindre en ligne de 689 cm³ au caractère typé « crossplane », lui permet de développer un couple linéaire et des accélérations étonnantes. La XSR700 au style rétro est également dotée d'un châssis compact et léger pour une agilité et une maniabilité hors du commun.  La XSR700 s'inspire du meilleur de l'histoire du design de Yamaha, mais représente bel et bien la moto de demain.";"7699";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597941&photo_name=ab55731-5d72ca1-85bea1a&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597941&photo_name=ab55731-5d72ca1-85bea1a_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597941&photo_name=ab55731-5d72ca1-85bea1a_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597941&photo_name=ab55731-5d72ca1-85bea1a_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597941&photo_name=ab55731-5d72ca1-85bea1a_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597938";"3";"Custom";"35";"YAMAHA";"XV 950 BOLT";"942";" Inspirée du passé, conçue pour l'avenir  À présent Yamaha ouvre les portes de la customisation à tous les pilotes grâce au modèle XV950, un « bobber » possédant le caractère et la personnalité des anciennes créations urbaines, mais revisité dans un look japonais néo-rétro.  Compacte, sophistiquée et dotée d'une selle basse, la XV950 offre une conduite précise et souple tout en dégageant une impression d'intemporalité qui fait partie intégrante des engins customisés. Le style minimaliste et l'exposition des composants en métal renforcent la simplicité de la moto, tandis que le bicylindre en V assure une fiabilité indéniable et développe un caractère moteur caractéristique. Épurée et élégante, la XV950 constitue le moyen idéal de s'initier au monde de la customisation.";"8499";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597938&photo_name=b2f3c39-7a73c33-1d34b7c&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597938&photo_name=b2f3c39-7a73c33-1d34b7c_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597938&photo_name=b2f3c39-7a73c33-1d34b7c_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597938&photo_name=b2f3c39-7a73c33-1d34b7c_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597938&photo_name=b2f3c39-7a73c33-1d34b7c_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597937";"3";"Custom";"35";"YAMAHA";"XV950 RACER ABS";"942";" Bousculer les conventions  Si vous comptez parmi les pilotes qui souhaitent construire une moto unique pour sortir du lot, la gamme Yamaha Sport Heritage est un point de départ idéal.  Inspirée des modèles Yard Built créés pour Yamaha par les plus grands préparateurs mondiaux, la XV950 Racer est destinée aux pilotes qui recherchent une moto authentique à personnaliser.  Avec son moteur bicylindre en V au couple élevé, sa position de conduite sportive et son élégance intemporelle, la XV950 Racer associe un profil bas à un look de Café Racer pour créer une moto à la fois musclée et maniable qui bouscule les conventions. Car les limites sont faites pour être repoussées.";"9599";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597937&photo_name=3d0ff9b-d3c0fc2-7c8ae93&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597937&photo_name=3d0ff9b-d3c0fc2-7c8ae93_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597937&photo_name=3d0ff9b-d3c0fc2-7c8ae93_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597937&photo_name=3d0ff9b-d3c0fc2-7c8ae93_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597937&photo_name=3d0ff9b-d3c0fc2-7c8ae93_4&w=600";"10/02/2016";"10/02/2016"
"124072";"1597926";"3";"Custom";"35";"YAMAHA";"XV 950R ABS";"942";" Inspirée du passé, conçue pour l'avenir  À présent Yamaha ouvre les portes de la customisation à tous les pilotes grâce au modèle XV950R, un « bobber » possédant le caractère et la personnalité des anciennes créations urbaines, mais revisité dans un look japonais néo-rétro.  Compacte, sophistiquée et dotée d'une selle basse, la XV950R offre une conduite précise et souple tout en dégageant une impression d'intemporalité qui fait partie intégrante des engins customisés. Le style minimaliste et l'exposition des composants en métal renforcent la simplicité de la moto, tandis que le bicylindre en V assure une fiabilité indéniable et développe un caractère moteur caractéristique. La XV950R reprend le look typique du « bobber » en y ajoutant une dose de sportivité grâce à des suspensions de premier ordre.";"9599";"01 bis chemin de la Fauceille";"66000";"PERPIGNAN";"YAM 66";"Amandine, Marco ou Jean Louis";"04 68 68 33 44";"yam66@yamaha-occasion.com";"";"01/01/2000 00:00:00";"2000";"0";"non";"non";"http://www.yam66.fr";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597926&photo_name=8a0e468-42266ea-78bc48d&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597926&photo_name=8a0e468-42266ea-78bc48d_1&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597926&photo_name=8a0e468-42266ea-78bc48d_2&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597926&photo_name=8a0e468-42266ea-78bc48d_3&w=600";"http://images.yamaha-occasion.com/NewViewImage.aspx?id=1597926&photo_name=8a0e468-42266ea-78bc48d_4&w=600";"10/02/2016";"10/02/2016"
